"","name","result_results","technical_results","series_bakers","series_bakes","series_results","episode_bakes","episode_results","age_bakers","occupation_bakers","hometown_bakers","signature_bakes","stopper_bakes"
"565","Cathryn","IN",3,3,3,3,5,6,27,"Shop assistant","Pease Pottage, West Sussex","Full English Wellington","Chocolate and Peanut Butter Pumpkin Pie"
"566","Cathryn","IN",3,3,3,3,6,3,27,"Shop assistant","Pease Pottage, West Sussex","Chocolate Walnut Whip Puddings
Elderflower Sponges","Roasted Vegetable Couscous and Sheep Cheese Strudel"
"567","Cathryn","IN",3,3,3,3,6,4,27,"Shop assistant","Pease Pottage, West Sussex","Chocolate Walnut Whip Puddings
Elderflower Sponges","Roasted Vegetable Couscous and Sheep Cheese Strudel"
"568","Cathryn","IN",3,3,3,3,6,6,27,"Shop assistant","Pease Pottage, West Sussex","Chocolate Walnut Whip Puddings
Elderflower Sponges","Roasted Vegetable Couscous and Sheep Cheese Strudel"
"569","Cathryn","IN",3,3,3,3,7,3,27,"Shop assistant","Pease Pottage, West Sussex","Lady Arundel's Manchet Buns","Bonfire Night Tear 'n' Share Brioche"
"570","Cathryn","IN",3,3,3,3,7,4,27,"Shop assistant","Pease Pottage, West Sussex","Lady Arundel's Manchet Buns","Bonfire Night Tear 'n' Share Brioche"
"571","Cathryn","IN",3,3,3,3,7,6,27,"Shop assistant","Pease Pottage, West Sussex","Lady Arundel's Manchet Buns","Bonfire Night Tear 'n' Share Brioche"
"572","Cathryn","IN",3,3,3,3,8,3,27,"Shop assistant","Pease Pottage, West Sussex","Cheese and Pickle Crackers","Gingerbread Buckingham Palace"
"573","Cathryn","IN",3,3,3,3,8,4,27,"Shop assistant","Pease Pottage, West Sussex","Cheese and Pickle Crackers","Gingerbread Buckingham Palace"
"574","Cathryn","IN",3,3,3,3,8,6,27,"Shop assistant","Pease Pottage, West Sussex","Cheese and Pickle Crackers","Gingerbread Buckingham Palace"
"575","Cathryn","IN",5,3,3,3,1,1,27,"Shop assistant","Pease Pottage, West Sussex","Apple, Hazelnut and Calvados","Hidden Cupcake Cake"
"576","Cathryn","IN",5,3,3,3,1,7,27,"Shop assistant","Pease Pottage, West Sussex","Apple, Hazelnut and Calvados","Hidden Cupcake Cake"
"577","Cathryn","IN",5,3,3,3,2,1,27,"Shop assistant","Pease Pottage, West Sussex","Spiced Mango NaanLime, Coriander and Chilli Tortillas","Cranberry and Orange Bagels
Chipotle, Chili, and Smoked Cheddar Bagels"
"578","Cathryn","IN",5,3,3,3,2,7,27,"Shop assistant","Pease Pottage, West Sussex","Spiced Mango NaanLime, Coriander and Chilli Tortillas","Cranberry and Orange Bagels
Chipotle, Chili, and Smoked Cheddar Bagels"
"579","Cathryn","IN",5,3,3,3,3,1,27,"Shop assistant","Pease Pottage, West Sussex","Plum, Cherry and Five Spice Tarte Tatin","Raspberry, Pistachio and Lemon Tart"
"580","Cathryn","IN",5,3,3,3,3,7,27,"Shop assistant","Pease Pottage, West Sussex","Plum, Cherry and Five Spice Tarte Tatin","Raspberry, Pistachio and Lemon Tart"
"581","Cathryn","IN",5,3,3,3,4,1,27,"Shop assistant","Pease Pottage, West Sussex","White Chocolate, Macadamia and Coffee Torte","Gooseberry, Almond and Honey Meringue"
"582","Cathryn","IN",5,3,3,3,4,7,27,"Shop assistant","Pease Pottage, West Sussex","White Chocolate, Macadamia and Coffee Torte","Gooseberry, Almond and Honey Meringue"
"583","Cathryn","IN",5,3,3,3,5,1,27,"Shop assistant","Pease Pottage, West Sussex","Full English Wellington","Chocolate and Peanut Butter Pumpkin Pie"
"584","Cathryn","IN",5,3,3,3,5,7,27,"Shop assistant","Pease Pottage, West Sussex","Full English Wellington","Chocolate and Peanut Butter Pumpkin Pie"
"585","Cathryn","IN",5,3,3,3,6,1,27,"Shop assistant","Pease Pottage, West Sussex","Chocolate Walnut Whip Puddings
Elderflower Sponges","Roasted Vegetable Couscous and Sheep Cheese Strudel"
